,Hormone Processing,Stromal Cell,Cytoskeleton,B cell,Macrophage,T Cell,Thymus,Cancer Signalling,Tumor,Receptor Ligand,Mast Cell,Myeloid Derived Suppressor Cell,DNA Damage,B Cell,Apoptosis,Proto-Oncogene,Monocyte,Complement,Tumorigenesis,Cytokines & Growth Factors,Chemokine Ligand,Cytokine-Cytokine-Receptor Interaction,Effector Memory,Resident Memory,Activated,Epithelial Cell,C-C Motif Chemokine Receptor,M1,Cytokine Receptor,CD Molecule,Naive,M2,Proliferative,Antigen Presentation,Dendritic Cell,Natural Killer Cell,Checkpoint Inhibitor Target,Don't Eat Me,Plasma Cell,CD8+,Effector,CD4+,Myeloid,Immune Checkpoint,Lineage Marker,Phagocytosis,Immune Escape,Cell Invasion,Metastasis,Intestine,Checkpoint Inhibitor,Cell Cycle Progression,Cell Division,Cancer Stemness,Non-Classical,Angiogenesis,Tumor Suppression,Regulatory,Exhausted,Checkpoint,Immune Cell Migration,Neutrophil,Eosinophil,Monoyte,Fibroblast,Growth,Evasion,Chemokine,Natural Killer T Cell,Tumor Differentiation,Oncogene,N2,Inhibitory,TLS,Tumor Supression,Myeloid Cell,Innate Lymphoid Cell,ILC2,Cytotoxic,Suppression,Immune Signalling,Plasmablast,Immune Cell Regulation,Activation,Proliferation,Tissue Repair,Polarization,Basophil,Survival,Memory,Plasmacytoid,Granulocyte,Exhaustion,Autophagy,TNF Superfamily,Pit Mucous Cell,Megakarocyte,Th2,Pericyte,Th1,Chief Cell,Endothelial Cell,T cell,EMRA,Intestinal Cell,Neutrophils,Cytokine Signalling,Th17,Intestinal
0,-0.06382280156304651,0.043230433310395035,0.03933923958748791,-0.07082983994339825,-0.07619031381397338,0.11081628457831598,-0.17847920128501393,0.08606598538160451,-0.0037520479180782494,-0.036054273167966666,-0.04894022928477238,-0.01205349524107959,0.13847558054464185,0.025337844470022707,0.08976737103718616,0.04354211161116702,-0.0922511153758853,-0.03222634021481199,0.054002164703404916,-0.026113914765736157,-0.026113914765736157,-0.02574198063856601,0.049624600847671896,0.021182005073064808,0.02866921010596811,0.006939885734061518,-0.014911318425872525,-0.01550272916890426,-0.014911318425872525,0.07791591673127297,0.12366741435839636,-0.08347555402350927,-0.023964909875433628,-0.011013225714265556,-0.05564733992523581,0.14789460434931864,0.013828908539980882,0.01236991413205194,0.01782685464055522,0.17059507355043244,0.10887336009502538,-0.03056848958582981,0.0062954597153951205,-0.04845806624496884,-0.0015135508818045788,0.006767542643804644,0.006767542643804644,0.11470765788126186,-0.0023166233968395303,-0.006554199679832076,-0.0036755315285012516,0.09145634884383676,0.12090142821547384,-0.08419175136457914,-0.0100543058443817,-0.10444043032882139,0.029253434159388546,-0.008932303911343097,0.024347851847354322,-0.08045072657053122,-0.05457251035555419,-0.08188767186355929,-0.18119746493684918,-0.18119746493684918,-0.19941185461840774,-0.17608100108299915,-0.17608100108299915,-0.02487644461356401,-0.035802828494126464,-0.08057569932197274,0.00043620610412473706,0.006334402649971794,-0.025425445988260277,-0.016062671225635764,0.16720221306651634,-0.10261692003584717,0.0785785868509126,0.03275164113910219,-0.03634303089651824,-0.11303185190121455,-0.04610468579674234,-0.00732086870059562,0.015572974103982791,-0.05384403374854172,0.09527415905692503,-0.059092954103597856,-0.1795820206646943,-0.014131614043967226,0.7378123976308928,0.7378123976308928,-0.09759294774456052,-0.07752402654832932,0.007344260076812538,-0.049877640956054514,0.0012036518894243127,-0.024058921520661306,-0.01691856352506396,0.07355112617581967,-0.09048184419172887,0.09498029151054721,-0.1200484228433395,-0.13387728655888415,-0.09624207505487044,-0.09624207505487044,0.012075499730895221,-0.21018390755295002,0.053369216796954715,0.06906931633482746,-0.010150522314992461
1,0.1198995292659815,-0.11235670203160897,-0.11412287570740794,-0.22163289175671136,-0.035361158961948226,0.06312524174545357,0.018148221946725933,0.0879661558519872,-0.1852855487206805,-0.27603297386773556,-0.05431200173802672,0.009124125147139924,-0.27780510310610024,-0.03199776514388485,-0.3293247524532716,-0.0025659889706063097,-0.22805805904997486,-0.5221544156187312,-0.03125803984622822,-0.06492555254128721,-0.06492555254128721,-0.06973469926705846,-0.010561138080384428,0.5041446172127567,-0.007411224946481656,-0.30493611778498264,-0.08375935781868411,-0.2499223520761636,-0.08375935781868411,-0.11834071039557681,-0.09716062011697657,-0.22455694468686188,0.06155096427527792,-0.0054056673925555925,-0.22974113125622225,-0.05412078495933912,0.026074999408292877,-0.2742840442745877,-0.14851052494902126,-0.051928763312776016,-0.01901321269115075,0.10946211526747288,-0.2112102356492389,-0.05348824324426915,0.6147385547756707,-0.03385650707387922,-0.03385650707387922,-0.4421008151156436,0.34792834736865447,-0.005618623699844467,-0.046393054920171,-0.148588258143277,-0.37127206301711124,-0.12277705865940605,-0.0686609930763267,0.6085927621922248,0.04219759911713673,-0.06375070509981537,-0.16796277681034805,0.06054211240445255,-0.06434285521356137,0.07659926624878334,-0.3006063552719761,-0.3006063552719761,1.6202003667386344,0.5659165999346958,0.5659165999346958,-0.16812017904717055,-0.25637862255823346,-0.4683397786675299,-0.2117610305592048,-0.255976657064298,0.6123464926953939,-0.014556390508532477,-0.8153934415402233,-0.1596232029179249,-0.2707607312433285,-0.19763180859894192,-0.01992711524294038,-0.46648747771579147,0.205929591638869,-0.07787306719881211,-0.07383699561860875,0.6644283886794883,-0.2956515638748041,-0.04214285917239572,0.7799537932523534,0.019352350096151875,-0.2700913270772766,-0.2700913270772766,-0.18885490198720428,-0.41441343067093306,-0.04111095271318003,-0.3922639628048149,0.025214301808203936,-0.017899332331968918,-0.33306333840664404,-0.24590833195640197,1.6871903201089826,0.011289390014361451,-0.32537760380434705,1.6985920604323412,0.9756143886138261,0.9756143886138261,-0.05209970758205577,-0.017240084701831374,-0.3930374331113726,-0.09505677043665989,-0.01090272787679181
2,-0.01718920266906891,-0.05490206802568484,0.06516952572450253,0.11456980512823067,0.10023000247289247,0.005999849605529969,-0.04587530081045021,-0.0011649006700444051,-0.05829500738352188,-0.24876591355533634,0.08674386406019058,0.03728619352606057,-0.1093206318796436,-0.012667107157558094,-0.05155499010919397,-0.14713158288535394,0.24293241624650166,-0.060646076238134644,-0.11612939491635475,-0.005761290678157566,-0.005761290678157566,0.005894791520261105,-0.001996785106875326,-0.048079644940033965,0.00010433520590020019,0.007934128559826208,0.030365201709628933,0.031827663018097266,0.030365201709628933,0.07000912260549336,-0.032037322033222015,0.16728252961407122,-0.0015881938329850652,-0.00034204005726838345,0.12944635230638488,-0.025374885394736015,-0.029874529628097776,-0.09239310807598855,-0.0648933912659635,-0.004888353889191416,-0.002195609943655157,0.14511080132063933,0.015431894755258808,0.08791281589541113,-0.013918645018609403,-0.08146791531717211,-0.08146791531717211,-0.10892736126950292,-0.10952716053915038,-0.008393743674419448,0.000731684489583375,-0.05084439209127755,-0.11838986676835102,0.27157854434313883,0.085286625967865,0.023703447831638545,0.022630601647264877,-0.05036338618551754,0.021671307462423718,0.22277328757560624,0.02697783550503433,-0.004164519676458964,-0.029395673383493366,-0.029395673383493366,-0.08792663423349933,0.015758652780238202,0.015758652780238202,-0.03282005978620396,0.10527379694000963,0.0014516974082263237,-0.0799069893219197,-0.08425836646300915,0.13620222865501708,0.00178245863178699,-0.12319787477932909,0.04726299134712003,-0.017671217487638308,-0.014524095943727946,0.014321444969339597,-0.04122995115349681,0.037325961867346026,-0.02299839689965912,-0.0028450158242239883,0.00480308126026498,-0.04170446043311268,-0.006146356343214222,0.11529286965940522,-0.010596520745399634,-0.009753677052539399,-0.009753677052539399,0.21832886779327274,0.24986982165629607,-0.015138753225878909,-0.22340414030312522,0.014751421950973943,-0.012551302709031313,-0.012185408199620506,-0.12141523081477573,-0.18471189079839118,-0.14539542619170548,-0.007276878980916024,-0.013493844074220086,-0.05946557305903329,-0.05946557305903329,-0.015607611121819598,0.18907605521027332,-0.08258655404743315,-0.2696085099331764,-0.005309831848428468
3,0.03348341200353033,0.03832129808812318,0.0062081753417536,-0.10228493244674902,-0.028095411366653906,-0.008142073925073379,-0.006833038710007071,0.06439803985609499,-0.06554065897195534,-0.12141383542581083,-0.02405716484083115,-0.0023540091047432343,-0.13172490264636508,-0.004526396108849362,-0.0771542681668943,-0.019667922449780245,-0.09481639503168364,-0.19413124092203352,0.03519982941549902,-0.024295613007326324,-0.024295613007326324,-0.02942053746662555,-0.020866277005799242,0.13997860698630088,-0.02510014371563845,-0.020522387730082005,-0.041527993212046865,-0.08315963604727436,-0.041527993212046865,-0.06054720009749617,-0.02402214414059822,-0.09499708290997783,0.004338437492230395,0.004123581640592351,-0.054443579115812296,-0.02703475975296727,-0.009886275687409097,-0.12368387187288406,-0.039356425606107366,-0.017917182152028796,-0.01903158997442927,0.0015643325337008863,0.018616559311569192,-0.03809002562331748,0.20243361297518206,-0.035742986857386146,-0.035742986857386146,-0.04634604715368968,0.15003596007709288,0.006957405719641255,-0.007658717855503605,-0.020689029144945092,-0.012258206839703354,-0.02561214186619511,-0.02525083299217286,0.18965757374699965,0.032308327065324806,-0.024778147530924038,-0.04649445088317513,-0.03381040067153391,-0.034553992894360584,0.015876321289035596,-0.06836876379704765,-0.06836876379704765,0.6226324848997057,0.06202494981684056,0.06202494981684056,-0.028081969399739382,-0.11531327444304561,-0.07106329758279752,-0.050778787410574185,-0.08188172037808004,0.16192196836638698,-0.0006351261082933354,-0.10796705392923214,-0.08479934535007384,-0.06625788711969643,-0.0429049886723947,-0.025571425363344582,-0.11911917299874208,-0.009387085356617747,-0.014854432172457216,-0.01253402207211907,0.014754257445462812,-0.013235232325175946,0.0014000817202719253,0.1911158860069293,0.006709109533202043,-0.04700730054758736,-0.04700730054758736,-0.07126394421334893,-0.13605786251371155,-0.014090702669277718,-0.2270792323539737,-0.0020673332753136644,-0.0014372445823249323,-0.13532246090275438,-0.10562459071324463,0.9397617443456873,0.039499466240411535,-0.03415357003463542,0.20401506366679714,0.270034064453503,0.270034064453503,0.00613021998006784,-0.17657355846496425,-0.12233505287104188,-0.09694458078578347,-0.00329257483785872
4,0.0021048432996343225,0.04526510689750402,0.4428499230270478,-0.03487773019313853,-0.02518913562986542,-0.009845796261473312,-0.002498903612049821,0.01903269389885035,-0.05689867112069332,-0.03647023717600746,0.0028435027656821465,0.0018749026466629386,-0.10504766377875858,0.08379292501571321,0.12149719016393111,0.009789044560968302,-0.03774768916140533,-0.10454145927187898,0.08538858309976632,0.01955627111284717,0.01955627111284717,0.011079015546254156,-0.0013119228480587878,-0.013004347933738508,-0.001153802042033323,0.06219582850413361,-0.003599128240194028,-0.009057272763908887,-0.003599128240194028,-0.017185504116675906,0.03143104228777768,-0.10052576879205534,-0.0022056900667102495,0.00837338642031391,-0.03941261302072063,-0.0028978605210149646,-0.03248202711855274,-0.020236925962605783,0.027397868398988147,0.00019936408335657823,0.0017333588198636851,0.04403127834928593,-0.05239281129180358,-0.012029848888656778,-0.049940972720525584,0.09133123653514413,0.09133123653514413,0.3031500096736579,0.07324651674613344,0.005212122486878774,-0.005697612612475956,0.4452024759040072,0.29864648341129746,-0.010778257803163363,-0.02860454328263527,0.0002971116813195915,-0.11293961664476036,0.010230827591591708,-0.003949077977089852,-0.05684463504793607,-0.040052712781691445,-0.10830239583785914,-0.016390066486000252,-0.016390066486000252,-0.07747049786102138,-0.00549335164655678,-0.00549335164655678,-0.014965798575562968,-0.15702855340479668,-0.031485540271964804,-0.013250466550975011,-0.12639325923318515,-0.19559260033230286,0.005591950001100985,-0.02238718239643866,-0.0655634006213739,0.02054218948194618,0.0244971802502216,0.02599792494937351,-0.06362252677249751,0.010486754335446595,0.02641452960724498,-0.00935476235550187,-0.033481028943551504,0.28418699699001926,0.002429013972622197,-0.1038266834552357,-0.0158503937407557,0.014339767643239049,0.014339767643239049,-0.021701736507197457,-0.03804077709940717,-7.461353243006968e-05,0.0631040037237853,-0.012523573915028667,0.00040984210811450373,0.029401103924126405,0.03822400764985324,-0.16444622201837011,-0.10568375259382287,0.013366090666664611,0.04878107944641938,-0.04201514780326401,-0.04201514780326401,0.013832760522677007,0.3729097421177789,-0.1710121544983273,0.037395144029971024,-0.0066993718313909855
5,0.00615306745794002,0.02709845826150476,0.3615660755706346,-0.030889460343294827,0.06319107867467649,-0.03315420365221049,-0.045549025712626215,0.05138972725285866,-0.03303765564565286,-0.048789147674857376,0.0558587702445372,-0.006249339738831008,-0.07516863588190449,0.12469719098151003,0.08814781945302179,-0.07658918059920312,0.1316170221496502,-0.05290443433193629,0.08912815872293944,0.00177484593853874,0.00177484593853874,0.01047764281619566,0.03492053626933057,-0.02338877834844645,0.04563530779762681,0.009821650583172201,0.020521904577172095,0.006060226383206043,0.020521904577172095,0.004196336633994863,-0.038313116558169345,-0.04828299423237063,0.002980913072357444,0.010983584371691146,0.03048529876520064,0.00024342158134693472,-0.04433128014924916,-0.019060800136076344,-0.003727141430163261,0.008766162445841073,0.0245769094585373,0.12198392344246678,-0.06542071009580425,0.04144008477806659,-0.10375786325572424,0.11337070304914278,0.11337070304914278,-0.012177940984453144,-0.04567584649912544,-0.0017516980495616476,0.0027791177570468256,0.6547451730983823,0.3568057374669163,0.07814801566068041,0.09874576934764624,-0.03384424886606094,-0.09659784854383735,0.004865173114359192,0.016251224827899518,0.016926672947264486,-0.051610188124729194,-0.10576285619437989,-0.009033147939160673,-0.009033147939160673,-0.1948901290891247,0.019286309783705297,0.019286309783705297,-0.06157534247787886,-0.1822264068005152,-0.07048395752113917,-0.07331677354398582,-0.21058021550065806,-0.1311970028492102,-0.006185444682358498,-0.04495803657415423,-0.03688842939704028,-0.06360542934354738,-0.03768954472088271,0.11108957945271318,-0.07058125645435176,0.07080110719177225,0.01046747405861659,-0.021336645028799697,-0.11170376175595007,0.30996068837813573,0.007075931174335559,-0.0486612550852802,-0.009782483213439715,0.04012592588252628,0.04012592588252628,0.08592127931969115,-0.008916655267895379,0.011838390800618291,0.22686964205905885,-0.0011459489166600165,0.006115922906863287,0.06705491223255353,0.01334524623427109,-0.21692102683095138,-0.03805598454376185,0.0016696346617561739,-0.04490953691321533,-0.08390794810523254,-0.08390794810523254,0.016938480497111025,0.585442077559072,-0.18042758186488778,-0.0023247618494585134,-0.0063905478841425395
6,0.00044962564114288037,-0.02466524575291402,-0.08806534577984484,-0.020791233669790604,-0.05061219402100823,0.009632975376246144,-0.0037046237449990522,-0.01556589083904079,-0.040874197020457,-0.02294936408723991,-0.01588383274831896,0.0018342361375318747,-0.1520431158476658,-0.02676509743827621,-0.006002486762240554,-0.011900810380077398,-0.06364548942052861,-0.05624704940964881,0.024150754678415442,0.00991259591964753,0.00991259591964753,0.0014403102677478896,-0.017286102441594557,-0.014884116696916989,-0.020766240866212843,0.05109762724197498,-0.010754399686155084,-0.04330162176632806,-0.010754399686155084,-0.01609629151091364,0.041168295901590234,-0.069328025052369,-0.0010859990901598202,-0.003659877754938067,0.027184973434383215,-0.0020492493537288613,0.09257143693911636,0.07845372233817154,-0.002960162653502983,-0.008446990111950659,-0.010959490806602083,-0.0052644120582518265,0.06337235669017373,-0.013474465201020424,-0.014730601270433732,-0.024492147206655934,-0.024492147206655934,0.07811170870323889,0.0918161055994397,0.0065050770573249605,-0.0011459082172770555,-0.09325427230862914,0.022204259275457276,0.001481681648863679,-0.06110003106617375,0.012631005710674777,-0.05185079585883269,0.006036935444462998,-0.020531709535142703,-0.05167717453223126,0.05859559504507289,-0.016628492464367896,0.10411315423867616,0.10411315423867616,-0.04761408335680459,-0.04955294495305243,-0.04955294495305243,0.05354890479427841,0.0728630893005859,0.011992523134715981,0.0020520271864311037,-0.028446840572943315,0.053995683503243144,0.00669928078617151,0.020970743065773408,0.06814885207914903,0.0588235120493235,0.04365757244150298,-0.022603063143156313,0.18264962511325708,-0.026329941232205407,0.01812493945144227,-0.00645122426466559,-0.010054314098725658,-0.06047897254282853,0.00864507293287104,-0.03958743662570911,-0.0034936761786162284,-0.014666848051019407,-0.014666848051019407,-0.014118912772768947,0.0024551315056708213,-0.0021079732730097714,-0.1888060052904593,-0.008717095690314194,0.0013659314952888051,0.036410347405958915,0.039169820126338344,-0.023106912053756302,0.11435111983573423,0.007759252802036438,-0.003142735478699024,-0.03568539633251675,-0.03568539633251675,-0.0032853205571993374,-0.09717333936012527,0.2621344401331922,0.017079674344231494,0.004872133383528518
7,0.02370399345224895,0.06323056966004305,-0.019600466828044085,-0.04852708257479631,-0.03221568378355733,-0.01906424224529156,0.027010683786477398,0.10571750926000299,0.011043956108906326,-0.12876203495690336,-0.022195902779335357,-0.00452739643766842,0.08899329164588275,-0.03425749822105872,-0.020385093137709632,0.1687373087047381,-0.1297351272864716,-0.11841448627341726,0.042982200034592286,0.001199657733482445,0.001199657733482445,-0.004334868167454469,-0.022159405523295487,-0.04302191823419702,-0.026026230315337465,0.07578007981250423,-0.013823277154247731,-0.014717808685683063,-0.013823277154247731,-0.04748762725452714,0.019528323141357315,-0.09458256727963418,0.0015517273790858917,0.004737550010040218,-0.04218956455722934,-0.034761693040412656,0.08089329010749337,0.0718079130895368,0.056540737745626984,-0.017791995982054356,-0.02498496066587723,-0.07606495646386359,0.020900772314320713,-0.07538083456808843,-0.06308014830831367,0.10193780359635904,0.10193780359635904,0.07148651117508292,-0.039079888283182734,0.0026298106761903145,-0.0039864411553574685,-0.24810098507056358,-0.0009436286529609751,-0.09455933509549448,-0.07628612100987443,-0.10952736870323358,0.06432197725843945,0.04822990995073281,-0.002102732533913802,-0.10345545303614903,0.016878926827419344,0.03988801401576006,-0.02242475180960807,-0.02242475180960807,-0.16260561425180986,-0.05334622944061004,-0.05334622944061004,0.04429603906031685,0.038713195870396115,0.0010354624516019202,0.04397401684102113,-0.03562374556014216,0.044823332926272184,0.0019475826655918666,0.12422862345653647,-0.06987036444039538,0.0907747979624088,0.06965518938896062,-0.04782407994400263,-0.024689096054261016,0.002298379222228516,0.03361844490830615,0.014121514179976563,-0.034688090045482,-0.04985759332047395,0.00989661001964655,-0.1307286407681347,0.01663041443077221,-0.03835309215033475,-0.03835309215033475,-0.10880998163633482,-0.10385279996512675,0.008857732183764944,-0.005592717376563767,-0.009029222804957465,0.019713083648602848,0.04154236717950101,0.12906773814692557,-0.01515939368486703,0.06130816538977594,0.03841386198674898,-0.1649600526105019,-0.060957181083773966,-0.060957181083773966,0.009601541563233423,-0.24155740260719255,0.0697821035322031,0.2593676359207707,0.007001112203119542
8,-0.0028314773455895836,-0.07231532946464314,-0.213316567702276,0.043679388581319624,0.004792770635791384,0.023964304707785253,0.002144497947792569,-0.08521907911414876,-0.07813597967826652,-0.0618845455306223,0.015332310337163457,-0.0008792865298811025,-0.1742196315199576,-0.010430555085121997,-0.006776217409214447,-0.03222090083787533,-0.0007933666163555559,-0.12238016604831932,-0.0828025059960874,0.02090509148078503,0.02090509148078503,0.012853165143104818,-0.011205596978251532,-0.007796706280283227,-0.013793858568801928,-0.02525583620270122,0.0044655447865213985,-0.007251607193274079,0.0044655447865213985,0.05389118372749178,0.06091463750823488,0.07310980638629651,-0.003223726575795243,-0.003400400623207219,0.009760848585159777,-0.0013201380018908319,0.0314874235444958,0.07114594296823365,-0.011644107838725538,-0.0007828051986871175,-0.0020258494042108416,0.055455413827032084,-0.05324860935852641,0.010850951454162882,0.05725622593030359,0.01081808148127291,0.01081808148127291,0.0974044665442457,0.02294866545805864,0.0004863194921971498,-0.006718586669656145,0.19918365660325732,-0.02631912973180998,-0.0011779475930193972,0.005966625500462568,0.07612051719112634,-0.09008857981891738,-0.037383603736453,-0.005007470169728622,-0.04295279255307956,0.0357248091841959,0.08192411794177389,-0.012139052050690295,-0.012139052050690295,0.09942814874258502,-0.01884215423551599,-0.01884215423551599,0.03175289840107886,0.11512896244036304,0.009742699152342245,0.012285300316574238,0.08651122542799848,-0.10662422331367347,0.006911474637143463,-0.1848610141363872,-0.029350981785824275,0.05660155930317631,0.03815205047100859,-0.010588694134624993,-0.025190672629715825,-0.039866447605873954,0.002880584152959625,0.012707112322657034,0.05112243311131856,-0.02512828917066007,-0.0016940044160346352,0.04217489642096794,-0.01038102672036415,0.0049884183094786125,0.0049884183094786125,0.045220250017825155,0.029854427786318555,-0.004288976050106002,-0.16898920912536836,-0.007038972176935433,-0.004507625524670676,0.07989225443653393,-0.25460866076132244,-0.04311269652623687,-0.12547323494235393,0.0063685976652551,0.07648583864952808,-0.023525722435909998,-0.023525722435909998,0.00023182324815741894,0.15498221010615928,-0.04318916985225412,-0.2489338384056933,0.00472360965761594
9,0.0033363140497015176,-0.16643316490508134,-0.25638748834180314,-0.0587014041309422,-0.002319285614866775,-0.010352580660518407,0.08261604555569636,-0.28423345782872056,0.12582786182792752,0.4783469411865508,-0.03869010285156318,-0.0015995126568461666,0.05635524261427234,-0.07434029596018353,0.004843979144997507,0.053777236468711694,-0.07508971162413819,0.3983396026265648,-0.03609493755989001,0.003930432754823759,0.003930432754823759,0.003300898672581321,-0.015525328152197716,-0.031563276036696834,-0.016971916466735036,-0.08356768528999725,-0.0010406941384162051,0.06231825421044352,-0.0010406941384162051,0.010429959078097255,-0.007892661989226581,0.12245156656687214,-0.0043252026727089625,-0.005816345990588825,-0.018050737746507995,-0.03872346114454825,-0.16067974781483796,-4.279336816116231e-05,0.03520779536803793,-0.008463957418271656,-0.009862317478928942,-0.11513783879850414,-0.018639539881749254,-0.014226310354735408,0.020595638606242764,-0.05811754460042816,-0.05811754460042816,-0.013707076117385352,-0.016444001776657526,0.00038589451666021116,-0.009861336240994719,-0.3638963877525353,-0.13029618105179813,-0.053152760546801604,-0.11462585768602356,-0.0743507125045619,-0.11659353584998702,0.017707950590016123,0.005593883036434725,-0.055244565165133125,-0.005310479816250215,0.06960540938351323,-0.022351077705740772,-0.022351077705740772,0.010471590317505159,-0.03794753681898935,-0.03794753681898935,0.03826468737337767,0.012666862234921587,0.11049144951386634,0.11284298116156657,0.24903457970431933,-0.24579212722034866,0.002811216021561768,0.12386062976953358,-0.046563730306309066,-0.017016760558438586,-0.01118313715560938,-0.01838691173679204,-0.03513269254351213,-0.05900060734227939,-0.0040012413257008925,-0.016328270080747644,-0.05255851825282874,-0.2092843632778224,0.0037598315553453473,-0.01818719774122329,0.008899123665384333,-0.016710124909901158,-0.016710124909901158,-0.06283154798809043,-0.06758074075962635,-0.004372779487188366,0.551119229926878,-0.0030570184676228236,-0.0034401587560620533,-0.0450994998105983,0.1170511659935776,0.007441059085671359,0.055087858166786255,0.022980755941491838,-0.1350421198626095,-0.03614233359748536,-0.03614233359748536,-0.003517899725124418,-0.044694868475695954,0.11468781928091948,0.10511405718965033,0.002946520775228815
